work,book_n,line_n,word_n,word,lemma,sedes,metrical_shape,line_text,x,z,caesura_word_n,word_position,enclitic,breaks_hb_schein,dices_speaker,dices_is_speech
Theoc.,22,220,4,ἀχιλῆά,ἀχιλλεύς,6.0,⏑⏑–⏑,Ἰλιάδας τε μάχας Ἀχιλῆά τε πύργον ἀυτῆς·,5,-1.75988850504818,5,Neither,Non-enclitic,No,narrator,No
Theoc.,22,220,5,τε,τε,8.5,⏑,Ἰλιάδας τε μάχας Ἀχιλῆά τε πύργον ἀυτῆς·,291,-1.06521405677925,5,Postpositive,Enclitic,No,narrator,No
Theoc.,23,45,7,δέ,δέ,8.0,⏑,"ἢν δὲ θέλῃς, καὶ τοῦτο· καλὸς δέ μοι ὤλεθ’ ἑταῖρος.",2257,-0.0621282684684072,8,Postpositive,Non-enclitic,No,narrator,No
Theoc.,23,45,8,μοι,ἐγώ,8.5,⏑,"ἢν δὲ θέλῃς, καὶ τοῦτο· καλὸς δέ μοι ὤλεθ’ ἑταῖρος.",143,-1.05882467651908,8,Neither,Enclitic,No,narrator,No
Theoc.,24,7,5,καὶ,καί,8.0,⏑,"‘εὕδετ’ ἐμὰ βρέφεα γλυκερὸν καὶ ἐγέρσιμον ὕπνον,",1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,Alcmene,Yes
Theoc.,24,7,6,ἐγέρσιμον,ἐγέρσιμος,8.5,⏑–⏑⏑,"‘εὕδετ’ ἐμὰ βρέφεα γλυκερὸν καὶ ἐγέρσιμον ὕπνον,",1,,6,Neither,Non-enclitic,No,Alcmene,Yes
Theoc.,24,34,5,καὶ,καί,8.0,⏑,Ἀλκμήνα δ’ ἐσάκουσε βοᾶς καὶ ἐπέγρετο πράτα·,1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,narrator,No
Theoc.,24,34,6,ἐπέγρετο,ἐπεγείρω,8.5,⏑–⏑⏑,Ἀλκμήνα δ’ ἐσάκουσε βοᾶς καὶ ἐπέγρετο πράτα·,1,-1.22474487139159,6,Neither,Non-enclitic,No,narrator,No
Theoc.,24,38,6,ἀωρί,ἀωρί,6.5,⏑–⏑,"ἢ οὐ νοέεις, ὅτι νυκτὸς ἀωρί που, οἱ δέ τε τοῖχοι",1,,7,Neither,Non-enclitic,No,Alcmene,Yes
Theoc.,24,38,7,που,πού,8.5,⏑,"ἢ οὐ νοέεις, ὅτι νυκτὸς ἀωρί που, οἱ δέ τε τοῖχοι",6,-1.32024441530452,7,Neither,Enclitic,No,Alcmene,Yes
Theoc.,24,71,4,σε,σύ,8.0,⏑,ἀλλ’ Εὐηρείδα μάλα σε φρονέοντα διδάσκω.’,107,-1.58238477785209,5,,Enclitic,No,Alcmene,Yes
Theoc.,24,71,5,φρονέοντα,φρονέω,8.5,⏑–⏑,ἀλλ’ Εὐηρείδα μάλα σε φρονέοντα διδάσκω.’,1,-2.10671103721434,5,,Non-enclitic,No,Alcmene,Yes
Theoc.,25,24,5,καὶ,καί,8.0,⏑,"δέδμηνθ’, οἳ βασιλῆι πολὺν καὶ ἀθέσφατον ὄλβον",1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,old ploughman,Yes
Theoc.,25,24,6,ἀθέσφατον,ἀθέσφατος,8.5,⏑–⏑⏑,"δέδμηνθ’, οἳ βασιλῆι πολὺν καὶ ἀθέσφατον ὄλβον",3,-2.38047614284762,6,Neither,Non-enclitic,No,old ploughman,Yes
Theoc.,25,37,6,δέ,δέ,8.0,⏑,"δίζεαι, οἵ οἱ ἔασιν. ἐγὼ δέ κέ τοι σάφα εἰδὼς",2257,-0.0621282684684072,7,Postpositive,Non-enclitic,No,old ploughman,Yes
Theoc.,25,37,7,κέ,ἄν,8.5,⏑,"δίζεαι, οἵ οἱ ἔασιν. ἐγὼ δέ κέ τοι σάφα εἰδὼς",49,-1.41166090196743,7,Neither,Enclitic,No,old ploughman,Yes
Theoc.,25,43,4,ἐθέλοιμί,ἐθέλω,6.0,⏑⏑–⏑,‘ναὶ γέρον Αὐγείην ἐθέλοιμί κεν ἀρχὸν Ἐπειῶν,29,-1.2461760555885,5,Neither,Non-enclitic,No,Heracles,Yes
Theoc.,25,43,5,κεν,ἄν,8.5,⏑,‘ναὶ γέρον Αὐγείην ἐθέλοιμί κεν ἀρχὸν Ἐπειῶν,49,-1.41166090196743,5,Neither,Enclitic,No,Heracles,Yes
Theoc.,25,46,4,δὲ,δέ,8.0,⏑,"δήμου κηδόμενος, διὰ δὲ κρίνουσι θέμιστας,",2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,Heracles,Yes
Theoc.,25,46,5,κρίνουσι,κρίνω,8.5,⏑–⏑,"δήμου κηδόμενος, διὰ δὲ κρίνουσι θέμιστας,",1,-2.04414098304102,5,Neither,Non-enclitic,No,Heracles,Yes
Theoc.,25,60,7,δέ,δέ,8.0,⏑,ἀλλ’ ἴομεν μάλα πρός μιν· ἐγὼ δέ τοι ἡγεμονεύσω,2257,-0.0621282684684072,8,Postpositive,Non-enclitic,No,old ploughman,Yes
Theoc.,25,60,8,τοι,σύ,8.5,⏑,ἀλλ’ ἴομεν μάλα πρός μιν· ἐγὼ δέ τοι ἡγεμονεύσω,158,-1.23790631704631,8,Neither,Enclitic,No,old ploughman,Yes
Theoc.,25,64,5,δέ,δέ,8.0,⏑,ὁππόθεν ὁ ξεῖνος· μέμονεν δέ μιν αἰὲν ἔρεσθαι·,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,25,64,6,μιν,μιν,8.5,⏑,ὁππόθεν ὁ ξεῖνος· μέμονεν δέ μιν αἰὲν ἔρεσθαι·,142,-0.0240751772509292,6,Neither,Enclitic,No,narrator,No
Theoc.,25,97,3,στείνοντο,στείνω,6.0,––⏑,"ληίδος ἐρχομένης （στείνοντο δὲ πίονες ἀγροί）,",1,-2.48701446796263,4,Neither,Non-enclitic,No,narrator,No
Theoc.,25,97,4,δὲ,δέ,8.5,⏑,"ληίδος ἐρχομένης （στείνοντο δὲ πίονες ἀγροί）,",531,-1.58769166408075,4,Postpositive,Non-enclitic,No,narrator,No
Theoc.,25,115,5,ἔφασκέ,φάσκω,6.5,⏑–⏑,εἰσορόων. οὐ γάρ κεν ἔφασκέ τις οὐδὲ ἐώλπει,1,-1.7303618253948,6,Neither,Non-enclitic,No,narrator,No
Theoc.,25,115,6,τις,τις,8.5,⏑,εἰσορόων. οὐ γάρ κεν ἔφασκέ τις οὐδὲ ἐώλπει,68,-1.76194391822961,6,Neither,Enclitic,No,narrator,No
Theoc.,25,138,5,βίηφί,βία,6.5,⏑–⏑,τῶν μέν τε προφέρεσκε βίηφί τε καὶ σφένεϊ ᾧ,151,0.757286389567132,6,Neither,Non-enclitic,No,narrator,No
Theoc.,25,138,6,τε,τε,8.5,⏑,τῶν μέν τε προφέρεσκε βίηφί τε καὶ σφένεϊ ᾧ,291,-1.06521405677925,6,Postpositive,Enclitic,No,narrator,No
Theoc.,25,147,6,δέ,δέ,8.0,⏑,"κλάσσε βαρύν περ ἐόντα, πάλιν δέ μιν ὦσεν ὀπίσσω",2257,-0.0621282684684072,7,Postpositive,Non-enclitic,No,narrator,No
Theoc.,25,147,7,μιν,μιν,8.5,⏑,"κλάσσε βαρύν περ ἐόντα, πάλιν δέ μιν ὦσεν ὀπίσσω",142,-0.0240751772509292,7,Neither,Enclitic,No,narrator,No
Theoc.,25,172,5,δέ,δέ,8.0,⏑,"ὣς κεῖνος ἀγόρευε· γένος δέ μιν εἶναι ἔφασκεν,",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,Phyleus,Yes
Theoc.,25,172,6,μιν,μιν,8.5,⏑,"ὣς κεῖνος ἀγόρευε· γένος δέ μιν εἶναι ἔφασκεν,",142,-0.0240751772509292,6,Neither,Enclitic,No,Phyleus,Yes
Theoc.,25,180,5,δέ,δέ,8.0,⏑,"οὑξ Ἑλίκηθεν Ἀχαιός, ἐγὼ δέ σε φράζομαι ὀρθῶς.",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,Phyleus,Yes
Theoc.,25,180,6,σε,σύ,8.5,⏑,"οὑξ Ἑλίκηθεν Ἀχαιός, ἐγὼ δέ σε φράζομαι ὀρθῶς.",158,-1.23790631704631,6,Neither,Enclitic,No,Phyleus,Yes
Theoc.,25,193,5,ὅττί,ὅτι,7.0,–⏑,"‘Ὦ Αὐγηιάδη, τὸ μὲν ὅττί με πρῶτον ἀνήρευ,",2,-1.91332871104444,6,Neither,Non-enclitic,No,Heracles,Yes
Theoc.,25,193,6,με,ἐγώ,8.5,⏑,"‘Ὦ Αὐγηιάδη, τὸ μὲν ὅττί με πρῶτον ἀνήρευ,",143,-1.05882467651908,6,Neither,Enclitic,No,Heracles,Yes
Theoc.,25,195,6,λέγοιμί,λέγω,6.5,⏑–⏑,ἀμφὶ δέ σοι τὰ ἕκαστα λέγοιμί κε τοῦδε πελώρου,18,0.795181866823645,7,Neither,Non-enclitic,No,Heracles,Yes
Theoc.,25,195,7,κε,ἄν,8.5,⏑,ἀμφὶ δέ σοι τὰ ἕκαστα λέγοιμί κε τοῦδε πελώρου,49,-1.41166090196743,7,Neither,Enclitic,No,Heracles,Yes
Theoc.,25,202,4,μάλιστα,μάλιστα,6.5,⏑–⏑,"λῖς ἄμοτον κεράιζε, μάλιστα δὲ Βεμβιναίους,",25,-1.17385970610627,5,Neither,Non-enclitic,No,Heracles,Yes
Theoc.,25,202,5,δὲ,δέ,8.5,⏑,"λῖς ἄμοτον κεράιζε, μάλιστα δὲ Βεμβιναίους,",531,-1.58769166408075,5,Postpositive,Non-enclitic,No,Heracles,Yes
Theoc.,25,216,6,οὐδέ,οὐδέ,7.0,–⏑,"ἤματος ἦν τὸ μεσηγύ, καὶ οὐδέ πῃ ἴχνια τοῖο",10,-2.42774965110951,7,Neither,Non-enclitic,No,Heracles,Yes
Theoc.,25,216,7,πῃ,πη,8.5,⏑,"ἤματος ἦν τὸ μεσηγύ, καὶ οὐδέ πῃ ἴχνια τοῖο",1,-1.61190116852969,7,Neither,Enclitic,No,Heracles,Yes
Theoc.,25,234,5,ὑπ’,ὑπό,8.0,⏑,"σκεπτόμενος, λαμυροὺς δὲ χανὼν ὑπ’ ὀδόντας ἔφηνε.",167,-0.637460177463342,6,Prepositive,Non-enclitic,No,Heracles,Yes
Theoc.,25,234,6,ὀδόντας,ὀδούς,8.5,⏑–⏑,"σκεπτόμενος, λαμυροὺς δὲ χανὼν ὑπ’ ὀδόντας ἔφηνε.",1,-3.37902520771153,6,Neither,Non-enclitic,No,Heracles,Yes
Theoc.,25,269,3,μηροῖσί,μηρός,6.0,––⏑,"οὐραίους ἐπιβάς, μηροῖσί τε πλεύρ’ ἐφύλασσον,",1,-1.82399909117817,4,Neither,Non-enclitic,No,Heracles,Yes
Theoc.,25,269,4,τε,τε,8.5,⏑,"οὐραίους ἐπιβάς, μηροῖσί τε πλεύρ’ ἐφύλασσον,",291,-1.06521405677925,4,Postpositive,Enclitic,No,Heracles,Yes
Theoc.,26,35,5,καὶ,καί,8.0,⏑,χαίροι δ’ εὐειδὴς Σεμέλα καὶ ἀδελφεαὶ αὐτᾶς,1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,narrator,No
Theoc.,26,35,6,ἀδελφεαὶ,ἀδελφή,8.5,⏑–⏑⏑,χαίροι δ’ εὐειδὴς Σεμέλα καὶ ἀδελφεαὶ αὐτᾶς,1,,6,Neither,Non-enclitic,No,narrator,No
Theoc.,26,38,4,τὰ,ὁ,8.0,⏑,οὐκ ἐπιμωματόν. μηδεὶς τὰ θεῶν ὀνόσαιτο.,246,-1.12123148630792,5,Neither,Non-enclitic,No,narrator,No
Theoc.,26,38,5,θεῶν,θεός,8.5,⏑–,οὐκ ἐπιμωματόν. μηδεὶς τὰ θεῶν ὀνόσαιτο.,4,-1.37577157770414,5,Neither,Non-enclitic,No,narrator,No
Theoc.,27,3,5,τὸ,ὁ,8.0,⏑,μὴ καυχῶ σατυρίσκε· κενὸν τὸ φίλαμα λέγουσιν.,246,-1.12123148630792,6,Neither,Non-enclitic,No,narrator,No
Theoc.,27,3,6,φίλαμα,φίλημα,8.5,⏑–⏑,μὴ καυχῶ σατυρίσκε· κενὸν τὸ φίλαμα λέγουσιν.,1,-1.91485421551268,6,Neither,Non-enclitic,No,narrator,No
Theoc.,27,43,6,δέ,δέ,8.0,⏑,"οἶδ’, ἄκρα τιμίη ἐσσί· πατὴρ δέ τοί ἐστι Μενάλκας.",2257,-0.0621282684684072,7,Postpositive,Non-enclitic,No,narrator,No
Theoc.,27,43,7,τοί,ὁ,8.5,⏑,"οἶδ’, ἄκρα τιμίη ἐσσί· πατὴρ δέ τοί ἐστι Μενάλκας.",261,-1.11112208372476,7,Neither,Enclitic,No,narrator,No
Theog.,Th.,23,3,ἑλικῶνος,ἑλικών,6.0,⏑⏑–⏑,ἄρνας ποιμαίνονθ’ Ἑλικῶνος ὕπο ζαθέοιο.,2,-1.15470053837925,4,Postpositive,Non-enclitic,No,narrator,No
Theog.,Th.,23,4,ὕπο,ὑπό,8.5,⏑–,ἄρνας ποιμαίνονθ’ Ἑλικῶνος ὕπο ζαθέοιο.,3,-1.58514637389611,4,Postpositive,Non-enclitic,No,narrator,No
Theog.,Th.,40,5,δέ,δέ,8.0,⏑,ἐκ στομάτων ἡδεῖα· γελᾷ δέ τε δώματα πατρὸς,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theog.,Th.,40,6,τε,τε,8.5,⏑,ἐκ στομάτων ἡδεῖα· γελᾷ δέ τε δώματα πατρὸς,291,-1.06521405677925,6,Postpositive,Enclitic,No,narrator,No
Theog.,Th.,55,4,ἄμπαυμά,ἀνάπαυμα,6.0,––⏑,λησμοσύνην τε κακῶν ἄμπαυμά τε μερμηράων.,1,-1.41421356237309,5,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,55,5,τε,τε,8.5,⏑,λησμοσύνην τε κακῶν ἄμπαυμά τε μερμηράων.,291,-1.06521405677925,5,Postpositive,Enclitic,No,narrator,No
Theog.,Th.,74,4,καὶ,καί,8.0,⏑,ἀθανάτοις διέταξεν ὁμῶς καὶ ἐπέφραδε τιμάς.,1333,-0.757943414024979,5,Prepositive,Non-enclitic,No,narrator,No
Theog.,Th.,74,5,ἐπέφραδε,φράζω,8.5,⏑–⏑⏑,ἀθανάτοις διέταξεν ὁμῶς καὶ ἐπέφραδε τιμάς.,2,-1.30909949337833,5,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,77,5,θάλειά,θάλεια,6.5,⏑–⏑,Κλειώ τ’ Εὐτέρπη τε Θάλειά τε Μελπομέενη τε,2,-1.73205080756888,6,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,77,6,τε,τε,8.5,⏑,Κλειώ τ’ Εὐτέρπη τε Θάλειά τε Μελπομέενη τε,291,-1.06521405677925,6,Postpositive,Enclitic,No,narrator,No
Theog.,Th.,101,5,οἳ,ὁ,8.0,⏑,"ὑμνήσῃ μάκαράς τε θεούς, οἳ Ὄλυμπον ἔχουσιν,",246,-1.12123148630792,6,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,101,6,ὄλυμπον,ὄλυμπος,8.5,⏑–⏑,"ὑμνήσῃ μάκαράς τε θεούς, οἳ Ὄλυμπον ἔχουσιν,",20,-1.28756537875942,6,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,122,5,καὶ,καί,8.0,⏑,δάμναται ἐν στήθεσσι νόον καὶ ἐπίφρονα βουλήν.,1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,narrator,No
Theog.,Th.,122,6,ἐπίφρονα,ἐπίφρων,8.5,⏑–⏑⏑,δάμναται ἐν στήθεσσι νόον καὶ ἐπίφρονα βουλήν.,6,0.707106781186547,6,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,123,6,μέλαινά,μέλας,6.5,⏑–⏑,ἐκ Χάεος δ’ Ἔρεβός τε μέλαινά τε Νὺξ ἐγένοντο·,91,0.236211814748946,7,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,123,7,τε,τε,8.5,⏑,ἐκ Χάεος δ’ Ἔρεβός τε μέλαινά τε Νὺξ ἐγένοντο·,291,-1.06521405677925,7,Postpositive,Enclitic,No,narrator,No
Theog.,Th.,187,6,ἐπ’,ἐπί,8.0,⏑,Νύμφας θ’ ἃς Μελίας καλέους’ ἐπ’ ἀπείρονα γαῖαν.,389,-0.464679253739259,7,Prepositive,Non-enclitic,No,narrator,No
Theog.,Th.,187,7,ἀπείρονα,ἀπείρων,8.5,⏑–⏑⏑,Νύμφας θ’ ἃς Μελίας καλέους’ ἐπ’ ἀπείρονα γαῖαν.,16,0.485352607028977,7,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,206,4,φιλότητά,φιλότης,6.0,⏑⏑–⏑,τέρψιν τε γλυκερὴν φιλότητά τε μειλιχίην τε.,5,-1.87814568715672,5,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,206,5,τε,τε,8.5,⏑,τέρψιν τε γλυκερὴν φιλότητά τε μειλιχίην τε.,291,-1.06521405677925,5,Postpositive,Enclitic,No,narrator,No
Theog.,Th.,212,6,ἔτικτε,τίκτω,6.5,⏑–⏑,"καὶ Θάνατον, τέκε δ’ Ὕπνον, ἔτικτε δὲ φῦλον Ὀνείρων·",17,-1.40753446180272,7,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,212,7,δὲ,δέ,8.5,⏑,"καὶ Θάνατον, τέκε δ’ Ὕπνον, ἔτικτε δὲ φῦλον Ὀνείρων·",531,-1.58769166408075,7,Postpositive,Non-enclitic,No,narrator,No
Theog.,Th.,216,4,φέροντά,φέρω,6.5,⏑–⏑,χρύσεα καλὰ μέλουσι φέροντά τε δένδρεα καρπόν.,258,1.11028081970771,5,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,216,5,τε,τε,8.5,⏑,χρύσεα καλὰ μέλουσι φέροντά τε δένδρεα καρπόν.,291,-1.06521405677925,5,Postpositive,Enclitic,No,narrator,No
Theog.,Th.,237,6,καὶ,καί,8.0,⏑,αὖτις δ’ αὖ Θαύμαντα μέγαν καὶ ἀγήνορα Φόρκυν,1333,-0.757943414024979,7,Prepositive,Non-enclitic,No,narrator,No
Theog.,Th.,237,7,ἀγήνορα,ἀγήνωρ,8.5,⏑–⏑⏑,αὖτις δ’ αὖ Θαύμαντα μέγαν καὶ ἀγήνορα Φόρκυν,10,-2.51509975059347,7,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,248,5,φέρουσά,φέρω,6.5,⏑–⏑,Δωτώ τε Πρωτώ τε Φέρουσά τε Δυναμένη τε,258,1.11028081970771,6,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,248,6,τε,τε,8.5,⏑,Δωτώ τε Πρωτώ τε Φέρουσά τε Δυναμένη τε,291,-1.06521405677925,6,Postpositive,Enclitic,No,narrator,No
Theog.,Th.,276,5,μέδουσά,μέδω,6.5,⏑–⏑,Σθεννώ τ’ Εὐρυάλη τε Μέδουσά τε λυγρὰ παθοῦσα.,10,-0.902890313773047,6,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,276,6,τε,τε,8.5,⏑,Σθεννώ τ’ Εὐρυάλη τε Μέδουσά τε λυγρὰ παθοῦσα.,291,-1.06521405677925,6,Postpositive,Enclitic,No,narrator,No
Theog.,Th.,344,4,λάδωνά,λάδων,6.0,––⏑,Σαγγάριόν τε μέγαν Λάδωνά τε Παρθένιόν τε,1,,5,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,344,5,τε,τε,8.5,⏑,Σαγγάριόν τε μέγαν Λάδωνά τε Παρθένιόν τε,291,-1.06521405677925,5,Postpositive,Enclitic,No,narrator,No
Theog.,Th.,351,5,ῥόδειά,ῥόδειος,6.5,⏑–⏑,Ἱππώ τε Κλυμένη τε Ῥόδειά τε Καλλιρόη τε,2,,6,Neither,Non-enclitic,No,narrator,No
Theog.,Th.,351,6,τε,τε,8.5,⏑,Ἱππώ τε Κλυμένη τε Ῥόδειά τε Καλλιρόη τε,291,-1.06521405677925,6,Postpositive,Enclitic,No,narrator,No
